target,covariate,coef,std_err,p_value,conf_low,conf_high,ame,ame_se,ame_z,n_obs,converged,pseudo_r2
target_ordered_month4,had_nv_imp_second_session,0.00788297479696143,0.004615731528716453,0.0876642710082232,-0.0011636927616288234,0.016929642355551684,0.0009664071927192531,0.0005658496495391946,1.707886880386436,746586,True,0.17499873994241522
target_ordered_month4,had_non_nv_imp_second_session,0.20158555447137136,0.004884361386335708,0.0,0.19201238206667523,0.2111587268760675,0.024713224995235795,0.0005970837951492394,41.38987726012359,746586,True,0.17499873994241522
target_ordered_month4,had_nv_imp_1h,-0.004277060117277568,0.006215024829197562,0.49133899818937254,-0.01645828494552699,0.007904164710971853,-0.0005243428740420963,0.0007619246843568585,-0.6881820274463147,746586,True,0.17499873994241522
target_ordered_month4,had_non_nv_imp_1h,0.008775980229282785,0.0062960209725135855,0.1633498863980335,-0.003563994122752689,0.021115954581318257,0.001075884502379099,0.0007718543962235364,1.3938956720893154,746586,True,0.17499873994241522
target_ordered_month4,had_nv_imp_4h,-0.004305480215715809,0.007850660784541165,0.5834017254343371,-0.019692492608257457,0.01108153217682584,-0.000527827014009195,0.0009624440380799917,-0.5484235894506374,746586,True,0.17499873994241522
target_ordered_month4,had_non_nv_imp_4h,-0.016027623814731964,0.007958633983529239,0.044023585205243715,-0.03162625978858581,-0.00042898784087811413,-0.001964894133966127,0.0009756801678410405,-2.013871142132563,746586,True,0.17499873994241522
target_ordered_month4,had_nv_imp_12h,-0.03151240708298155,0.008400047225581502,0.00017581065031200356,-0.0479761971135569,-0.015048617052406205,-0.003863239151370089,0.0010297612344174188,-3.751587282809003,746586,True,0.17499873994241522
target_ordered_month4,had_non_nv_imp_12h,-0.03834228296892932,0.008515640452450332,6.7136047569416155e-06,-0.05503263156102434,-0.021651934376834294,-0.004700542498358126,0.0010439355590689042,-4.502713273365822,746586,True,0.17499873994241522
target_ordered_month4,had_nv_imp_24h,-0.03022449514334521,0.008277217824731198,0.0002606843646373784,-0.046447543972011326,-0.014001446314679093,-0.0037053485841404736,0.0010147056201582454,-3.6516488235894635,746586,True,0.17499873994241522
target_ordered_month4,had_non_nv_imp_24h,0.015136257967753136,0.008447487425338015,0.07316406039192411,-0.0014205131457643624,0.031693029081270634,0.0018556178279962902,0.0010355987994014985,1.7918308026899061,746586,True,0.17499873994241522
target_ordered_month4,had_nv_imp_7d,0.011625111006281085,0.011297191612098998,0.3034671615865815,-0.010516977679880942,0.033767199692443114,0.0014251714843645548,0.0013849656164376643,1.0290302282235033,746586,True,0.17499873994241522
target_ordered_month4,had_non_nv_imp_7d,0.011814320572586183,0.011597825119591194,0.3083611313506821,-0.010916998960806501,0.03454564010597887,0.001448367484673467,0.0014218210817905706,1.0186707056344004,746586,True,0.17499873994241522
target_ordered_month4,had_nv_imp_30d,0.4181010078440294,0.016102166402659126,1.2148588839550205e-148,0.38654134162174664,0.4496606740663122,0.05125676938868095,0.001974278525496124,25.962278739672985,746586,True,0.17499873994241522
target_ordered_month4,had_non_nv_imp_30d,0.2345397450395524,0.017211475789654544,2.7695217663209063e-42,0.2008058723710464,0.2682736177080584,0.028753218476782184,0.0021107089882093223,13.622540405807323,746586,True,0.17499873994241522
target_ordered_month4,minutes_to_first_nv_impression,-0.04872595112274134,0.009867154388219918,7.88482139235524e-07,-0.06806521835354873,-0.029386683891933954,-0.005973520257248449,0.0012096428550679855,-4.938251180686484,746586,True,0.17499873994241522
target_ordered_month4,minutes_to_first_non_nv_impression,0.017370134549540665,0.010033405046171862,0.08341070213905426,-0.0022949779832586205,0.03703524708233995,0.0021294781982085474,0.0012300524205188618,1.73120930676295,746586,True,0.17499873994241522
target_ordered_month4,has_nv_notif_30d,0.015043335136993168,0.00296368881109509,3.857023082742861e-07,0.00923461180586246,0.020852058468123876,0.0018442260254935778,0.00036328712517095824,5.076497067232175,746586,True,0.17499873994241522
target_ordered_month4,has_nv_notif_60d,0.06959109973679022,0.0033215498700521575,1.8221893449276826e-97,0.06308098161863429,0.07610121785494614,0.00853146699904471,0.0004068994744239325,20.967014054572385,746586,True,0.17499873994241522
target_ordered_month4,dp_has_notif_any_day,-0.01223918790719445,0.06177004061599993,0.8429346170071927,-0.13330624283813064,0.10882786702374175,-0.0015004537666520477,0.007572655548483392,-0.19814102952993154,746586,True,0.17499873994241522
target_ordered_month4,dp_has_notif_30d,-0.0008542536188295892,0.06177743981167842,0.9889672661299753,-0.12193581070681019,0.12022730346915102,-0.00010472656108994232,0.007573556927449223,-0.013827922876023626,746586,True,0.17499873994241522
target_ordered_month4,nv_first_order,0.07803409456838346,0.0032234179020081363,1.8106390345289816e-129,0.07171631157332585,0.08435187756344108,0.00956652941443171,0.00039506900533472995,24.214831549051237,746586,True,0.17499873994241522
target_ordered_month4,nv_second_order,0.14123474424945937,0.003176697010825154,0.0,0.13500853251844602,0.1474609559804727,0.01731456413591396,0.00038746931847190644,44.68628433394103,746586,True,0.17499873994241522
target_ordered_month4,dp_first_order,-0.1004055763267896,0.005274618843307867,8.648311617052963e-81,-0.11074363929184934,-0.09006751336172987,-0.012309143901959658,0.000645613854676563,-19.065798871565796,746586,True,0.17499873994241522
target_ordered_month4,dp_second_order,0.5122744020042179,0.005059211991027713,0.0,0.5023585287116504,0.5221902752967854,0.06280188374267416,0.0006000755170888513,104.65663396391372,746586,True,0.17499873994241522
